0 0 0 0 0 2
2 3 10 2 1 1
2 2 10 3 1 1
1 2 5 4 2 2
1 1 4 5 2 2
1 1 4 5 2 2
1 1 3 6 2 2
1 1 3 6 2 2
1 1 2 6 2 2
0 0 2 7 3 2
0 0 2 7 3 2
0 0 1 7 3 2
0 0 1 7 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
0 0 0 8 3 2
